episode 1: 0 total reward, 1001 steps, 0 epochs 
episode 1658: 3461.5702915102847 total reward, 101 steps, 149003 epochs 
episode 1659: 4412.004618412892 total reward, 101 steps, 149104 epochs 
episode 1660: 5726.893594192316 total reward, 101 steps, 149205 epochs 
episode 1661: 3102.459827700194 total reward, 101 steps, 149306 epochs 
episode 1662: 33119.06007221036 total reward, 57 steps, 149363 epochs 
episode 1663: 3119.015022022212 total reward, 101 steps, 149464 epochs 
episode 1664: 32964.999134332546 total reward, 60 steps, 149524 epochs 
episode 1665: 1224.3370467544278 total reward, 101 steps, 149625 epochs 
episode 1666: 5379.824593120867 total reward, 101 steps, 149726 epochs 
episode 1667: 624.6048088824957 total reward, 101 steps, 149827 epochs 
