episode 37163: -11019.054066853494 total reward, 49 steps, 22088 epochs 
episode 37164: 38991.909519931185 total reward, 35 steps, 22123 epochs 
episode 37165: -10892.073160979544 total reward, 54 steps, 22177 epochs 
episode 37166: -21066.068364112398 total reward, 70 steps, 22247 epochs 
episode 37167: -23417.91645235145 total reward, 67 steps, 22314 epochs 
episode 37168: 4456.311400220524 total reward, 60 steps, 22374 epochs 
episode 37169: 38555.84501573631 total reward, 31 steps, 22405 epochs 
episode 37170: 34424.49024490562 total reward, 19 steps, 22424 epochs 
episode 37171: -11548.520314091424 total reward, 74 steps, 22498 epochs 
episode 37172: -22894.422909750854 total reward, 85 steps, 22583 epochs 
episode 37173: 41122.89026590776 total reward, 38 steps, 22621 epochs 
episode 37174: -12194.145133243548 total reward, 45 steps, 22666 epochs 
episode 37175: -10286.185510387288 total reward, 23 steps, 22689 epochs 
episode 37176: -24217.6581416173 total reward, 71 steps, 22760 epochs 
episode 37177: 32719.874093184095 total reward, 12 steps, 22772 epochs 
episode 37178: -16448.83298773143 total reward, 73 steps, 22845 epochs 
episode 37179: -34171.257557896635 total reward, 71 steps, 22916 epochs 
episode 37180: 34400.46566054402 total reward, 10 steps, 22926 epochs 
episode 37181: -34299.50779197549 total reward, 70 steps, 22996 epochs 
episode 37182: 37278.98138703227 total reward, 34 steps, 23030 epochs 
episode 37183: -36413.7700024152 total reward, 73 steps, 23103 epochs 
episode 37184: -8850.138599899517 total reward, 68 steps, 23171 epochs 
episode 37185: -9406.646089431288 total reward, 23 steps, 23194 epochs 
episode 37186: -8534.315081825258 total reward, 19 steps, 23213 epochs 
episode 37187: -12158.787470131976 total reward, 64 steps, 23277 epochs 
episode 37188: 6225.103452822181 total reward, 50 steps, 23327 epochs 
episode 37189: -10723.062135116725 total reward, 27 steps, 23354 epochs 
episode 37190: -28038.907005556564 total reward, 86 steps, 23440 epochs 
episode 37191: 43320.093723391066 total reward, 44 steps, 23484 epochs 
episode 37192: 33954.078602712456 total reward, 8 steps, 23492 epochs 
episode 37193: -25055.040088529186 total reward, 84 steps, 23576 epochs 
episode 37194: 37559.690315380445 total reward, 35 steps, 23611 epochs 
episode 37195: -9780.089852044288 total reward, 21 steps, 23632 epochs 
episode 37196: 38331.43571383555 total reward, 36 steps, 23668 epochs 
episode 37197: 37972.163874453974 total reward, 35 steps, 23703 epochs 
episode 37198: 36762.42368215682 total reward, 36 steps, 23739 epochs 
episode 37199: -11001.473145911765 total reward, 27 steps, 23766 epochs 
episode 37200: -9478.154743160962 total reward, 18 steps, 23784 epochs 
episode 37201: -21741.75348676189 total reward, 77 steps, 23861 epochs 
episode 37202: -9540.515513570248 total reward, 21 steps, 23882 epochs 
episode 37203: -18396.061779482425 total reward, 68 steps, 23950 epochs 
episode 37204: 35023.624041410534 total reward, 6 steps, 23956 epochs 
episode 37205: -11376.695490224167 total reward, 45 steps, 24001 epochs 
episode 37206: 31757.844065213365 total reward, 3 steps, 24004 epochs 
episode 37207: 32712.095284819614 total reward, 11 steps, 24015 epochs 
episode 37208: -5931.262127265039 total reward, 62 steps, 24077 epochs 
episode 37209: -9823.382595026278 total reward, 19 steps, 24096 epochs 
episode 37210: 33239.72725993993 total reward, 20 steps, 24116 epochs 
episode 37211: 37118.13243972721 total reward, 37 steps, 24153 epochs 
episode 37212: -26229.795724846503 total reward, 76 steps, 24229 epochs 
episode 37213: -9376.49204210362 total reward, 40 steps, 24269 epochs 
episode 37214: -5491.416927395381 total reward, 49 steps, 24318 epochs 
episode 37215: -10021.7600196703 total reward, 26 steps, 24344 epochs 
episode 37216: -7922.4520386191625 total reward, 13 steps, 24357 epochs 
episode 37217: 35750.16701801115 total reward, 31 steps, 24388 epochs 
episode 37218: 36454.03540786788 total reward, 37 steps, 24425 epochs 
episode 37219: -10812.699148491363 total reward, 46 steps, 24471 epochs 
episode 37220: -10029.497217263612 total reward, 19 steps, 24490 epochs 
episode 37221: -25461.77770030403 total reward, 70 steps, 24560 epochs 
episode 37222: 39202.22438149625 total reward, 34 steps, 24594 epochs 
episode 37223: 34275.222188437925 total reward, 44 steps, 24638 epochs 
episode 37224: 36782.726019434864 total reward, 16 steps, 24654 epochs 
episode 37225: -9985.223599476294 total reward, 26 steps, 24680 epochs 
episode 37226: 38207.50097631205 total reward, 54 steps, 24734 epochs 
episode 37227: 31053.9550190554 total reward, 1 steps, 24735 epochs 
episode 37228: 36280.10323566866 total reward, 13 steps, 24748 epochs 
episode 37229: -6476.028031417554 total reward, 58 steps, 24806 epochs 
episode 37230: 37583.358977714146 total reward, 34 steps, 24840 epochs 
episode 37231: -11128.13512060748 total reward, 45 steps, 24885 epochs 
episode 37232: 36349.967427038486 total reward, 26 steps, 24911 epochs 
episode 37233: 39394.4402974147 total reward, 35 steps, 24946 epochs 
episode 37234: 31817.256069456063 total reward, 32 steps, 24978 epochs 
episode 37235: -9972.05827354769 total reward, 36 steps, 25014 epochs 
episode 37236: -36547.0325736088 total reward, 76 steps, 25090 epochs 
episode 37237: 30963.523312055797 total reward, 1 steps, 25091 epochs 
episode 37238: 40772.48523510075 total reward, 62 steps, 25153 epochs 
episode 37239: 33932.74118330922 total reward, 42 steps, 25195 epochs 
episode 37240: -19578.147816562756 total reward, 72 steps, 25267 epochs 
episode 37241: -11562.402869616248 total reward, 70 steps, 25337 epochs 
episode 37242: -23496.828032726073 total reward, 83 steps, 25420 epochs 
episode 37243: 31052.108479193164 total reward, 1 steps, 25421 epochs 
episode 37244: 37839.261933499016 total reward, 52 steps, 25473 epochs 
episode 37245: 42649.90165382835 total reward, 52 steps, 25525 epochs 
episode 37246: 36395.27129609304 total reward, 42 steps, 25567 epochs 
episode 37247: -24128.251557012743 total reward, 72 steps, 25639 epochs 
episode 37248: -1329.8302556686574 total reward, 59 steps, 25698 epochs 
episode 37249: -14753.12288940141 total reward, 78 steps, 25776 epochs 
episode 37250: -7671.50190360023 total reward, 70 steps, 25846 epochs 
episode 37251: -9252.792054743937 total reward, 46 steps, 25892 epochs 
episode 37252: 53448.084440019666 total reward, 35 steps, 25927 epochs 
episode 37253: 37471.55916868205 total reward, 46 steps, 25973 epochs 
episode 37254: 9032.661642476374 total reward, 76 steps, 26049 epochs 
episode 37255: -9292.957278551215 total reward, 19 steps, 26068 epochs 
episode 37256: -9326.247922545834 total reward, 49 steps, 26117 epochs 
episode 37257: -22563.387592045197 total reward, 80 steps, 26197 epochs 
episode 37258: -10686.92250469117 total reward, 50 steps, 26247 epochs 
episode 37259: 33294.07350193716 total reward, 11 steps, 26258 epochs 
episode 37260: -8776.532961396408 total reward, 21 steps, 26279 epochs 
episode 37261: -25010.210750891085 total reward, 70 steps, 26349 epochs 
episode 37262: 34626.7103180496 total reward, 41 steps, 26390 epochs 
episode 37263: -14189.802636833227 total reward, 71 steps, 26461 epochs 
episode 37264: 39415.29561742697 total reward, 47 steps, 26508 epochs 
episode 37265: 38436.21224108736 total reward, 31 steps, 26539 epochs 
episode 37266: -9122.638965517137 total reward, 21 steps, 26560 epochs 
episode 37267: -11359.189619387249 total reward, 39 steps, 26599 epochs 
episode 37268: -20961.33810338366 total reward, 73 steps, 26672 epochs 
episode 37269: 36641.25336220427 total reward, 28 steps, 26700 epochs 
episode 37270: -9639.79397719467 total reward, 86 steps, 26786 epochs 
episode 37271: -38045.62627401586 total reward, 76 steps, 26862 epochs 
episode 37272: -18611.375145996022 total reward, 68 steps, 26930 epochs 
episode 37273: -7105.351085157441 total reward, 26 steps, 26956 epochs 
episode 37274: -10129.42359543317 total reward, 24 steps, 26980 epochs 
episode 37275: 39302.45692762864 total reward, 42 steps, 27022 epochs 
episode 37276: 38685.813356893006 total reward, 31 steps, 27053 epochs 
episode 37277: 36982.26794957153 total reward, 55 steps, 27108 epochs 
episode 37278: 35241.769726274564 total reward, 6 steps, 27114 epochs 
episode 37279: -9318.26182783781 total reward, 39 steps, 27153 epochs 
episode 37280: -13754.827521284997 total reward, 74 steps, 27227 epochs 
episode 37281: 37007.08983406604 total reward, 39 steps, 27266 epochs 
episode 37282: -3264.3832257274735 total reward, 46 steps, 27312 epochs 
episode 37283: -9908.01436412147 total reward, 34 steps, 27346 epochs 
episode 37284: -9547.069004586352 total reward, 24 steps, 27370 epochs 
episode 37285: -44308.27260811677 total reward, 93 steps, 27463 epochs 
episode 37286: -3834.1050208334746 total reward, 88 steps, 27551 epochs 
episode 37287: -10442.63124949307 total reward, 35 steps, 27586 epochs 
episode 37288: 31929.79146010025 total reward, 48 steps, 27634 epochs 
episode 37289: -7940.713206654551 total reward, 28 steps, 27662 epochs 
episode 37290: 32072.334688109568 total reward, 3 steps, 27665 epochs 
episode 37291: -7864.64024747572 total reward, 83 steps, 27748 epochs 
episode 37292: -3055.180943524535 total reward, 33 steps, 27781 epochs 
episode 37293: 30758.190477610064 total reward, 1 steps, 27782 epochs 
episode 37294: -7283.623256866371 total reward, 13 steps, 27795 epochs 
episode 37295: -25494.794222546043 total reward, 79 steps, 27874 epochs 
episode 37296: -31917.008401982435 total reward, 95 steps, 27969 epochs 
episode 37297: 37329.17805165768 total reward, 45 steps, 28014 epochs 
episode 37298: -29694.154141209212 total reward, 68 steps, 28082 epochs 
episode 37299: -9817.971028757227 total reward, 59 steps, 28141 epochs 
episode 37300: -10201.385997550533 total reward, 82 steps, 28223 epochs 
episode 37301: -7323.564515092779 total reward, 35 steps, 28258 epochs 
episode 37302: -36189.728423113294 total reward, 84 steps, 28342 epochs 
episode 37303: 10329.76923069826 total reward, 75 steps, 28417 epochs 
episode 37304: -24488.022304119084 total reward, 89 steps, 28506 epochs 
episode 37305: -8693.787739482912 total reward, 26 steps, 28532 epochs 
episode 37306: -19752.89137662178 total reward, 89 steps, 28621 epochs 
episode 37307: 41126.09961514606 total reward, 17 steps, 28638 epochs 
episode 37308: -34618.03854705817 total reward, 82 steps, 28720 epochs 
episode 37309: -38185.7723153775 total reward, 91 steps, 28811 epochs 
episode 37310: -38575.746699215364 total reward, 97 steps, 28908 epochs 
episode 37311: -36335.16510712795 total reward, 97 steps, 29005 epochs 
episode 37312: -29341.095908656574 total reward, 70 steps, 29075 epochs 
episode 37313: -5373.42239129417 total reward, 78 steps, 29153 epochs 
episode 37314: -8091.2435051298235 total reward, 74 steps, 29227 epochs 
episode 37315: -19117.85121691115 total reward, 81 steps, 29308 epochs 
episode 37316: -3668.060785107097 total reward, 67 steps, 29375 epochs 
episode 37317: -28101.429774211734 total reward, 75 steps, 29450 epochs 
episode 37318: 38252.258285849544 total reward, 40 steps, 29490 epochs 
episode 37319: -10052.94967967959 total reward, 34 steps, 29524 epochs 
episode 37320: -13934.577145626852 total reward, 83 steps, 29607 epochs 
episode 37321: -21114.530640039753 total reward, 68 steps, 29675 epochs 
episode 37322: -7640.921725880609 total reward, 74 steps, 29749 epochs 
episode 37323: -31840.487550838934 total reward, 68 steps, 29817 epochs 
episode 37324: -1224.375510933518 total reward, 95 steps, 29912 epochs 
episode 37325: -15259.430579885337 total reward, 87 steps, 29999 epochs 
episode 37326: -10874.235858628828 total reward, 77 steps, 30076 epochs 
episode 37327: -18340.03229919273 total reward, 71 steps, 30147 epochs 
episode 37328: -34593.0709799305 total reward, 69 steps, 30216 epochs 
episode 37329: -25243.421042381582 total reward, 89 steps, 30305 epochs 
episode 37330: -7963.705614131983 total reward, 34 steps, 30339 epochs 
episode 37331: 35287.32127117089 total reward, 46 steps, 30385 epochs 
episode 37332: -13256.48995536107 total reward, 86 steps, 30471 epochs 
episode 37333: -30147.515596377238 total reward, 70 steps, 30541 epochs 
episode 37334: -20679.92337673659 total reward, 77 steps, 30618 epochs 
episode 37335: -28188.075175178834 total reward, 96 steps, 30714 epochs 
episode 37336: -21638.880728912445 total reward, 78 steps, 30792 epochs 
episode 37337: 37502.125824946794 total reward, 57 steps, 30849 epochs 
episode 37338: -9725.430830348276 total reward, 25 steps, 30874 epochs 
episode 37339: -24719.503396341315 total reward, 73 steps, 30947 epochs 
episode 37340: 37660.98006424064 total reward, 50 steps, 30997 epochs 
episode 37341: 36417.447710880544 total reward, 41 steps, 31038 epochs 
episode 37342: -9513.47961246998 total reward, 53 steps, 31091 epochs 
episode 37343: 32054.858571629193 total reward, 3 steps, 31094 epochs 
episode 37344: -18868.406322735325 total reward, 84 steps, 31178 epochs 
episode 37345: -9983.375916770865 total reward, 52 steps, 31230 epochs 
episode 37346: -34138.28575956213 total reward, 74 steps, 31304 epochs 
episode 37347: -9603.630766014387 total reward, 38 steps, 31342 epochs 
episode 37348: -19244.53248679264 total reward, 82 steps, 31424 epochs 
episode 37349: -9490.493388417231 total reward, 16 steps, 31440 epochs 
episode 37350: 32629.96132647676 total reward, 9 steps, 31449 epochs 
episode 37351: 40004.768287474195 total reward, 51 steps, 31500 epochs 
episode 37352: 35304.20966244628 total reward, 39 steps, 31539 epochs 
episode 37353: -29420.897007208405 total reward, 80 steps, 31619 epochs 
episode 37354: -19017.333294994634 total reward, 77 steps, 31696 epochs 
episode 37355: -30265.513284610097 total reward, 97 steps, 31793 epochs 
episode 37356: -10645.046602755583 total reward, 29 steps, 31822 epochs 
episode 37357: 40372.78451406647 total reward, 24 steps, 31846 epochs 
episode 37358: -9111.54943129631 total reward, 17 steps, 31863 epochs 
episode 37359: -11565.391029085047 total reward, 44 steps, 31907 epochs 
episode 37360: 38735.03929662181 total reward, 59 steps, 31966 epochs 
episode 37361: 37080.84560291444 total reward, 29 steps, 31995 epochs 
episode 37362: -28052.249669502435 total reward, 81 steps, 32076 epochs 
episode 37363: -22032.74279343236 total reward, 78 steps, 32154 epochs 
episode 37364: -9988.505563012965 total reward, 28 steps, 32182 epochs 
episode 37365: 34371.09534840273 total reward, 15 steps, 32197 epochs 
episode 37366: -25784.076893958292 total reward, 67 steps, 32264 epochs 
episode 37367: -9682.580208674046 total reward, 30 steps, 32294 epochs 
episode 37368: 37997.91175487904 total reward, 28 steps, 32322 epochs 
episode 37369: -9557.243893974268 total reward, 17 steps, 32339 epochs 
episode 37370: 41915.45736021338 total reward, 24 steps, 32363 epochs 
episode 37371: -31426.107173246655 total reward, 97 steps, 32460 epochs 
episode 37372: -24822.556781461557 total reward, 68 steps, 32528 epochs 
episode 37373: 39238.58293782564 total reward, 55 steps, 32583 epochs 
episode 37374: 39621.553282632434 total reward, 41 steps, 32624 epochs 
episode 37375: -16956.912935504468 total reward, 81 steps, 32705 epochs 
episode 37376: 33321.972770457476 total reward, 9 steps, 32714 epochs 
episode 37377: 38962.42978535394 total reward, 49 steps, 32763 epochs 
episode 37378: 38993.704123890784 total reward, 28 steps, 32791 epochs 
episode 37379: -5190.909481720392 total reward, 48 steps, 32839 epochs 
episode 37380: 42667.5487270087 total reward, 29 steps, 32868 epochs 
